#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        5174     1.73564     1.67797   0.0026952
        5175     1.73569     1.67798   0.0026947
        5176     1.73573     1.67799   0.0026942
        5177     1.73575       1.678  0.00269371
        5178     1.73575     1.67801  0.00269321
        5179     1.73573     1.67803  0.00269271
        5180      1.7357     1.67804  0.00269222
        5181     1.73564     1.67805  0.00269172
        5182     1.73557     1.67806  0.00269122
        5183     1.73547     1.67807  0.00269073
        5184     1.73536     1.67808  0.00269023
        5185     1.73522     1.67809  0.00268973
        5186     1.73506      1.6781  0.00268924
        5187     1.73488     1.67811  0.00268874
        5188     1.73467     1.67812  0.00268825
        5189     1.73444     1.67814  0.00268775
        5190     1.73419     1.67815  0.00268725
        5191     1.73391     1.67816  0.00268676
        5192      1.7336     1.67817  0.00268626
        5193     1.73327     1.67818  0.00268576
        5194     1.73291     1.67819  0.00268527
        5195     1.73252      1.6782  0.00268477
        5196      1.7321     1.67821  0.00268428
        5197     1.73165     1.67822  0.00268378
        5198     1.73117     1.67823  0.00268328
        5199     1.73066     1.67824  0.00268278
        5200     1.73011     1.67825  0.00268229
        5201     1.72953     1.67826  0.00268179
        5202     1.72892     1.67827  0.00268129
        5203     1.72827     1.67828  0.00268079
        5204     1.72759     1.67829  0.00268029
        5205     1.72687      1.6783   0.0026798
        5206     1.72612     1.67831   0.0026793
        5207     1.72533     1.67832   0.0026788
        5208      1.7245     1.67833   0.0026783
        5209     1.72364     1.67833   0.0026778
        5210     1.72275     1.67834   0.0026773
        5211     1.72182     1.67835   0.0026768
        5212     1.72085     1.67836   0.0026763
        5213     1.71985     1.67837  0.00267579
        5214     1.71881     1.67837  0.00267529
        5215     1.71773     1.67838  0.00267479
        5216     1.71662     1.67839  0.00267429
        5217     1.71548      1.6784  0.00267378
        5218     1.71431      1.6784  0.00267328
        5219      1.7131     1.67841  0.00267278
        5220     1.71186     1.67842  0.00267227
        5221     1.71059     1.67842  0.00267177
        5222     1.70929     1.67843  0.00267126
        5223     1.70796     1.67843  0.00267076
        5224     1.70661     1.67844  0.00267025
        5225     1.70522     1.67844  0.00266974
        5226     1.70382     1.67845  0.00266924
        5227     1.70239     1.67845  0.00266873
        5228     1.70095     1.67846  0.00266822
        5229     1.69948     1.67846  0.00266772
        5230       1.698     1.67847  0.00266721
        5231      1.6965     1.67847   0.0026667
        5232     1.69499     1.67847  0.00266619
        5233     1.69347     1.67848  0.00266569
        5234     1.69194     1.67848  0.00266518
        5235      1.6904     1.67848  0.00266467
        5236     1.68886     1.67848  0.00266416
        5237     1.68732     1.67848  0.00266365
        5238     1.68578     1.67849  0.00266315
        5239     1.68424     1.67849  0.00266264
        5240     1.68271     1.67849  0.00266213
        5241     1.68119     1.67849  0.00266162
        5242     1.67968     1.67849  0.00266111
        5243     1.67819     1.67849  0.00266061
        5244     1.67671     1.67849   0.0026601
        5245     1.67525     1.67849  0.00265959
        5246     1.67382     1.67849  0.00265909
        5247     1.67241     1.67849  0.00265858
        5248     1.67103     1.67848  0.00265807
        5249     1.66968     1.67848  0.00265757
        5250     1.66837     1.67848  0.00265706
        5251     1.66709     1.67848  0.00265656
        5252     1.66585     1.67848  0.00265605
        5253     1.66465     1.67847  0.00265555
        5254     1.66349     1.67847  0.00265504
        5255     1.66238     1.67847  0.00265454
        5256     1.66132     1.67846  0.00265404
        5257     1.66031     1.67846  0.00265353
        5258     1.65936     1.67846  0.00265303
        5259     1.65846     1.67845  0.00265253
        5260     1.65762     1.67845  0.00265203
        5261     1.65684     1.67844  0.00265153
        5262     1.65611     1.67844  0.00265103
        5263     1.65545     1.67844  0.00265053
        5264     1.65486     1.67843  0.00265003
        5265     1.65432     1.67843  0.00264953
        5266     1.65385     1.67842  0.00264903
        5267     1.65345     1.67842  0.00264853
        5268     1.65312     1.67841  0.00264803
        5269     1.65285     1.67841  0.00264753
        5270     1.65265      1.6784  0.00264704
        5271     1.65252      1.6784  0.00264654
        5272     1.65245     1.67839  0.00264604
        5273     1.65245     1.67839  0.00264554
        5274     1.65252     1.67838  0.00264505
        5275     1.65265     1.67838  0.00264455
        5276     1.65284     1.67837  0.00264405
        5277      1.6531     1.67837  0.00264356
        5278     1.65342     1.67836  0.00264306
        5279      1.6538     1.67836  0.00264256
        5280     1.65423     1.67836  0.00264207
        5281     1.65473     1.67835  0.00264157
        5282     1.65528     1.67835  0.00264107
        5283     1.65588     1.67834  0.00264058
        5284     1.65653     1.67834  0.00264008
        5285     1.65723     1.67833  0.00263958
        5286     1.65797     1.67833  0.00263909
        5287     1.65875     1.67833  0.00263859
        5288     1.65957     1.67832  0.00263809
        5289     1.66043     1.67832   0.0026376
        5290     1.66133     1.67832   0.0026371
        5291     1.66225     1.67831   0.0026366
        5292      1.6632     1.67831  0.00263611
        5293     1.66418     1.67831  0.00263561
        5294     1.66517     1.67831  0.00263511
        5295     1.66619      1.6783  0.00263462
        5296     1.66721      1.6783  0.00263412
        5297     1.66825      1.6783  0.00263362
        5298      1.6693      1.6783  0.00263313
        5299     1.67035      1.6783  0.00263263
        5300     1.67141     1.67829  0.00263213
        5301     1.67246     1.67829  0.00263164
        5302     1.67351     1.67829  0.00263114
        5303     1.67455     1.67829  0.00263065
        5304     1.67558     1.67829  0.00263015
        5305      1.6766     1.67829  0.00262965
        5306      1.6776     1.67829  0.00262916
        5307     1.67858     1.67829  0.00262866
        5308     1.67954     1.67829  0.00262817
        5309     1.68048     1.67829  0.00262767
        5310     1.68139     1.67829  0.00262718
        5311     1.68228     1.67829  0.00262668
        5312     1.68313     1.67829  0.00262619
        5313     1.68395     1.67829   0.0026257
        5314     1.68473      1.6783   0.0026252
        5315     1.68548      1.6783  0.00262471
        5316     1.68618      1.6783  0.00262421
        5317     1.68685      1.6783  0.00262372
        5318     1.68748      1.6783  0.00262323
        5319     1.68805      1.6783  0.00262274
        5320     1.68859     1.67831  0.00262224
        5321     1.68907     1.67831  0.00262175
        5322      1.6895     1.67831  0.00262126
        5323     1.68989     1.67831  0.00262077
        5324     1.69021     1.67831  0.00262028
        5325     1.69049     1.67832  0.00261979
        5326     1.69071     1.67832   0.0026193
        5327     1.69087     1.67832   0.0026188
        5328     1.69097     1.67832  0.00261831
        5329     1.69101     1.67833  0.00261782
        5330     1.69099     1.67833  0.00261733
        5331     1.69091     1.67833  0.00261684
        5332     1.69076     1.67833  0.00261635
        5333     1.69055     1.67834  0.00261586
        5334     1.69028     1.67834  0.00261538
        5335     1.68993     1.67834  0.00261489
        5336     1.68952     1.67834   0.0026144
        5337     1.68904     1.67834  0.00261391
        5338     1.68849     1.67835  0.00261342
        5339     1.68787     1.67835  0.00261293
        5340     1.68717     1.67835  0.00261244
        5341      1.6864     1.67835  0.00261195
        5342     1.68556     1.67835  0.00261146
        5343     1.68464     1.67835  0.00261098
        5344     1.68365     1.67835  0.00261049
        5345     1.68258     1.67836     0.00261
        5346     1.68143     1.67836  0.00260951
        5347     1.68021     1.67836  0.00260902
        5348     1.67891     1.67836  0.00260853
        5349     1.67754     1.67836  0.00260805
        5350     1.67609     1.67836  0.00260756
        5351     1.67456     1.67835  0.00260707
        5352     1.67295     1.67835  0.00260659
        5353     1.67128     1.67835   0.0026061
        5354     1.66952     1.67835  0.00260561
        5355      1.6677     1.67835  0.00260513
        5356      1.6658     1.67835  0.00260464
        5357     1.66384     1.67834  0.00260416
        5358     1.66181     1.67834  0.00260367
        5359     1.65972     1.67834  0.00260319
        5360     1.65756     1.67833  0.00260271
        5361     1.65535     1.67833  0.00260222
        5362     1.65309     1.67832  0.00260174
        5363     1.65078     1.67832  0.00260126
        5364     1.64842     1.67831  0.00260078
        5365     1.64601     1.67831  0.00260031
        5366     1.64358      1.6783  0.00259983
        5367     1.64111     1.67829  0.00259935
        5368     1.63862     1.67829  0.00259888
        5369     1.63612     1.67828  0.00259841
        5370      1.6336     1.67827  0.00259794
        5371     1.63107     1.67826  0.00259747
        5372     1.62855     1.67825    0.002597
        5373     1.62604     1.67824  0.00259654
        5374     1.62354     1.67823  0.00259607
        5375     1.62107     1.67822  0.00259561
        5376     1.61863     1.67821  0.00259515
        5377     1.61622      1.6782   0.0025947
        5378     1.61387     1.67819  0.00259424
        5379     1.61156     1.67818  0.00259379
        5380     1.60932     1.67816  0.00259334
        5381     1.60714     1.67815  0.00259289
        5382     1.60504     1.67814  0.00259244
        5383     1.60301     1.67812    0.002592
        5384     1.60108     1.67811  0.00259156
        5385     1.59924     1.67809  0.00259112
        5386     1.59749     1.67808  0.00259068
        5387     1.59585     1.67806  0.00259024
        5388     1.59431     1.67805  0.00258981
        5389     1.59289     1.67803  0.00258938
        5390     1.59158     1.67802  0.00258895
        5391     1.59038       1.678  0.00258852
        5392      1.5893     1.67798  0.00258809
        5393     1.58835     1.67797  0.00258766
