#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1577    -5.10525    -5.12724  0.00798718
        1578      -5.105    -5.12723  0.00798213
        1579    -5.10474    -5.12721  0.00797708
        1580    -5.10447     -5.1272  0.00797205
        1581    -5.10419    -5.12718  0.00796702
        1582    -5.10374    -5.12717    0.007962
        1583    -5.10329    -5.12715  0.00795698
        1584    -5.10329    -5.12714  0.00795197
        1585    -5.10268    -5.12712  0.00794697
        1586    -5.10252    -5.12711  0.00794197
        1587    -5.10221    -5.12709  0.00793699
        1588    -5.10206    -5.12707    0.007932
        1589    -5.10175    -5.12706  0.00792703
        1590    -5.10175    -5.12704  0.00792206
        1591    -5.10146    -5.12703  0.00791709
        1592    -5.10087    -5.12701  0.00791214
        1593    -5.10059    -5.12699  0.00790719
        1594    -5.10032    -5.12698  0.00790225
        1595    -5.10007    -5.12696  0.00789731
        1596    -5.09998    -5.12694  0.00789238
        1597     -5.0996    -5.12693  0.00788746
        1598    -5.09879    -5.12691  0.00788254
        1599    -5.09875    -5.12689  0.00787763
        1600    -5.09873    -5.12687  0.00787273
        1601    -5.09858    -5.12686  0.00786783
        1602     -5.0986    -5.12684  0.00786294
        1603     -5.0985    -5.12682  0.00785805
        1604    -5.09887     -5.1268  0.00785317
        1605    -5.09897    -5.12679   0.0078483
        1606    -5.09864    -5.12677  0.00784343
        1607    -5.09895    -5.12675  0.00783857
        1608    -5.09913    -5.12673  0.00783371
        1609    -5.09919    -5.12672  0.00782886
        1610    -5.09897     -5.1267  0.00782402
        1611    -5.09879    -5.12668  0.00781918
        1612    -5.09894    -5.12666  0.00781435
        1613    -5.09882    -5.12665  0.00780953
        1614    -5.09903    -5.12663  0.00780471
        1615    -5.09973    -5.12661  0.00779989
        1616    -5.09986     -5.1266  0.00779508
        1617    -5.10001    -5.12658  0.00779028
        1618    -5.10035    -5.12656  0.00778548
        1619    -5.10057    -5.12655  0.00778069
        1620    -5.10097    -5.12653   0.0077759
        1621     -5.1014    -5.12652  0.00777112
        1622      -5.102     -5.1265  0.00776634
        1623    -5.10219    -5.12649  0.00776157
        1624    -5.10285    -5.12647  0.00775681
        1625    -5.10339    -5.12646  0.00775205
        1626    -5.10395    -5.12644  0.00774729
        1627    -5.10438    -5.12643  0.00774254
        1628    -5.10499    -5.12642   0.0077378
        1629    -5.10577    -5.12641  0.00773306
        1630    -5.10687    -5.12639  0.00772832
        1631    -5.10738    -5.12638  0.00772359
        1632    -5.10791    -5.12637  0.00771887
        1633    -5.10861    -5.12636  0.00771415
        1634    -5.10917    -5.12635  0.00770944
        1635    -5.10989    -5.12634  0.00770473
        1636    -5.11062    -5.12633  0.00770002
        1637     -5.1112    -5.12632  0.00769532
        1638    -5.11195    -5.12631  0.00769063
        1639    -5.11255     -5.1263  0.00768594
        1640    -5.11315    -5.12629  0.00768126
        1641    -5.11376    -5.12629  0.00767658
        1642    -5.11482    -5.12628  0.00767191
        1643    -5.11557    -5.12627  0.00766725
        1644    -5.11633    -5.12627  0.00766258
        1645    -5.11693    -5.12626  0.00765793
        1646    -5.11768    -5.12626  0.00765328
        1647    -5.11828    -5.12625  0.00764863
        1648    -5.11932    -5.12625  0.00764399
        1649    -5.12005    -5.12624  0.00763936
        1650    -5.12108    -5.12624  0.00763473
        1651    -5.12149    -5.12624  0.00763011
        1652     -5.1222    -5.12624  0.00762549
        1653     -5.1229    -5.12623  0.00762087
        1654    -5.12329    -5.12623  0.00761627
        1655    -5.12397    -5.12623  0.00761166
        1656    -5.12465    -5.12623  0.00760707
        1657    -5.12531    -5.12623  0.00760248
        1658    -5.12596    -5.12623  0.00759789
        1659     -5.1266    -5.12623  0.00759331
        1660    -5.12723    -5.12623  0.00758874
        1661    -5.12755    -5.12623  0.00758417
        1662    -5.12816    -5.12623  0.00757961
        1663    -5.12876    -5.12623  0.00757505
        1664    -5.12951    -5.12623   0.0075705
        1665     -5.1301    -5.12624  0.00756595
        1666    -5.13052    -5.12624  0.00756141
        1667    -5.13125    -5.12624  0.00755687
        1668    -5.13182    -5.12625  0.00755234
        1669    -5.13238    -5.12625  0.00754782
        1670    -5.13294    -5.12625   0.0075433
        1671    -5.13319    -5.12626  0.00753879
        1672     -5.1342    -5.12626  0.00753428
        1673    -5.13475    -5.12627  0.00752978
        1674    -5.13545    -5.12627  0.00752528
        1675     -5.1363    -5.12628  0.00752079
        1676    -5.13745    -5.12629  0.00751631
        1677    -5.13816    -5.12629  0.00751183
        1678    -5.13856     -5.1263  0.00750736
        1679    -5.13911    -5.12631  0.00750289
        1680    -5.13952    -5.12632  0.00749843
        1681    -5.14008    -5.12632  0.00749397
        1682     -5.1408    -5.12633  0.00748952
        1683    -5.14137    -5.12634  0.00748508
        1684    -5.14224    -5.12635  0.00748064
        1685    -5.14267    -5.12636   0.0074762
        1686     -5.1431    -5.12637  0.00747178
        1687    -5.14339    -5.12638  0.00746735
        1688    -5.14414    -5.12639  0.00746294
        1689    -5.14474     -5.1264  0.00745853
        1690     -5.1452    -5.12641  0.00745412
        1691    -5.14582    -5.12642  0.00744972
        1692    -5.14645    -5.12644  0.00744533
        1693    -5.14693    -5.12645  0.00744094
        1694    -5.14772    -5.12646  0.00743656
        1695    -5.14807    -5.12647  0.00743218
        1696    -5.14872    -5.12649  0.00742781
        1697    -5.14923     -5.1265  0.00742345
        1698    -5.14975    -5.12651  0.00741909
        1699    -5.15058    -5.12653  0.00741473
        1700    -5.15126    -5.12654  0.00741039
        1701     -5.1521    -5.12656  0.00740605
        1702     -5.1528    -5.12657  0.00740171
        1703    -5.15334    -5.12659  0.00739738
        1704    -5.15375     -5.1266  0.00739306
        1705    -5.15446    -5.12662  0.00738874
        1706    -5.15517    -5.12664  0.00738443
        1707    -5.15574    -5.12665  0.00738012
        1708    -5.15661    -5.12667  0.00737582
        1709    -5.15749    -5.12669  0.00737153
        1710    -5.15807    -5.12671  0.00736724
        1711    -5.15926    -5.12673  0.00736296
        1712    -5.16029    -5.12675  0.00735868
        1713    -5.16072    -5.12677  0.00735441
        1714    -5.16161    -5.12679  0.00735015
        1715    -5.16264    -5.12681  0.00734589
        1716    -5.16322    -5.12683  0.00734164
        1717     -5.1635    -5.12685   0.0073374
        1718    -5.16453    -5.12687  0.00733316
        1719    -5.16495     -5.1269  0.00732893
        1720    -5.16597    -5.12692   0.0073247
        1721    -5.16669    -5.12694  0.00732048
        1722     -5.1677    -5.12696  0.00731627
        1723     -5.1684    -5.12699  0.00731206
        1724    -5.16909    -5.12701  0.00730786
        1725    -5.16978    -5.12704  0.00730367
        1726    -5.17031    -5.12706  0.00729948
        1727    -5.17098    -5.12709   0.0072953
        1728    -5.17133    -5.12711  0.00729112
        1729    -5.17213    -5.12714  0.00728695
        1730    -5.17277    -5.12717  0.00728279
        1731    -5.17309    -5.12719  0.00727863
        1732     -5.1737    -5.12722  0.00727447
        1733    -5.17384    -5.12725  0.00727033
        1734    -5.17427    -5.12727  0.00726618
        1735    -5.17468     -5.1273  0.00726205
        1736    -5.17537    -5.12733  0.00725792
        1737    -5.17574    -5.12736  0.00725379
        1738    -5.17625    -5.12738  0.00724967
        1739    -5.17719    -5.12741  0.00724556
        1740    -5.17765    -5.12744  0.00724145
        1741    -5.17824    -5.12747  0.00723735
        1742    -5.17866     -5.1275  0.00723326
        1743     -5.1789    -5.12753  0.00722917
        1744    -5.17912    -5.12756  0.00722508
        1745    -5.17961    -5.12759  0.00722101
        1746    -5.17962    -5.12762  0.00721693
        1747     -5.1799    -5.12765  0.00721286
        1748    -5.18016    -5.12768   0.0072088
        1749    -5.18023    -5.12771  0.00720474
        1750    -5.18042    -5.12774  0.00720069
        1751    -5.18058    -5.12777  0.00719664
        1752     -5.1807     -5.1278  0.00719259
        1753    -5.18079    -5.12783  0.00718855
        1754    -5.18084    -5.12786  0.00718452
        1755    -5.18071    -5.12789  0.00718049
        1756    -5.18069    -5.12792  0.00717646
        1757    -5.18108    -5.12795  0.00717244
        1758    -5.18083    -5.12798  0.00716842
        1759    -5.18085    -5.12801  0.00716441
        1760    -5.18052    -5.12804   0.0071604
        1761    -5.18015    -5.12807   0.0071564
        1762    -5.17974     -5.1281   0.0071524
        1763    -5.17944    -5.12813   0.0071484
        1764    -5.17909    -5.12816   0.0071444
        1765    -5.17856    -5.12819  0.00714041
        1766    -5.17828    -5.12821  0.00713643
        1767    -5.17795    -5.12824  0.00713244
        1768    -5.17728    -5.12827  0.00712846
        1769    -5.17642     -5.1283  0.00712449
        1770    -5.17566    -5.12832  0.00712051
        1771     -5.1747    -5.12835  0.00711654
        1772    -5.17385    -5.12838  0.00711257
        1773     -5.1734     -5.1284   0.0071086
        1774    -5.17216    -5.12843  0.00710464
        1775    -5.17132    -5.12845  0.00710068
        1776    -5.17074    -5.12847  0.00709672
        1777    -5.16965     -5.1285  0.00709276
        1778    -5.16883    -5.12852  0.00708881
        1779    -5.16781    -5.12854  0.00708486
        1780    -5.16659    -5.12856  0.00708091
        1781    -5.16547    -5.12858  0.00707697
        1782    -5.16386     -5.1286  0.00707302
        1783     -5.1625    -5.12862  0.00706908
        1784     -5.1611    -5.12864  0.00706514
        1785    -5.15996    -5.12866  0.00706121
        1786    -5.15846    -5.12868  0.00705727
        1787    -5.15708    -5.12869  0.00705334
        1788    -5.15595    -5.12871  0.00704941
        1789    -5.15463    -5.12872  0.00704549
        1790    -5.15356    -5.12874  0.00704156
        1791     -5.1523    -5.12875  0.00703764
        1792    -5.15099    -5.12876  0.00703373
        1793    -5.14919    -5.12877  0.00702981
        1794    -5.14735    -5.12878   0.0070259
        1795    -5.14545    -5.12879    0.007022
        1796    -5.14352     -5.1288  0.00701809
        1797    -5.14169    -5.12881  0.00701419
        1798    -5.13982    -5.12881  0.00701029
        1799    -5.13835    -5.12882   0.0070064
        1800    -5.13639    -5.12882   0.0070025
        1801    -5.13468    -5.12883  0.00699862
        1802    -5.13293    -5.12883  0.00699473
        1803    -5.13068    -5.12883  0.00699085
        1804    -5.12839    -5.12883  0.00698698
        1805     -5.1262    -5.12883  0.00698311
        1806    -5.12411    -5.12883  0.00697924
        1807    -5.12197    -5.12882  0.00697538
        1808    -5.11964    -5.12882  0.00697152
        1809    -5.11696    -5.12881  0.00696767
        1810    -5.11453     -5.1288  0.00696383
        1811     -5.1119    -5.12879  0.00695999
        1812    -5.10968    -5.12878  0.00695616
        1813    -5.10725    -5.12877  0.00695233
        1814    -5.10462    -5.12876  0.00694851
        1815    -5.10163    -5.12874   0.0069447
        1816    -5.09889    -5.12873  0.00694089
        1817     -5.0961    -5.12871   0.0069371
        1818    -5.09265    -5.12869  0.00693331
        1819    -5.09005    -5.12867  0.00692953
        1820    -5.08725    -5.12864  0.00692576
        1821    -5.08423    -5.12862    0.006922
        1822    -5.08101    -5.12859  0.00691825
        1823    -5.07832    -5.12857  0.00691451
        1824    -5.07483    -5.12854  0.00691078
        1825    -5.07172     -5.1285  0.00690707
        1826    -5.06825    -5.12847  0.00690336
        1827    -5.06486    -5.12844  0.00689967
        1828    -5.06125     -5.1284  0.00689599
        1829    -5.05788    -5.12836  0.00689233
        1830     -5.0543    -5.12832  0.00688868
        1831    -5.05064    -5.12828  0.00688505
        1832    -5.04691    -5.12823  0.00688144
        1833    -5.04327    -5.12819  0.00687784
        1834     -5.0394    -5.12814  0.00687426
        1835    -5.03546    -5.12809   0.0068707
        1836    -5.03145    -5.12804  0.00686716
        1837    -5.02766    -5.12798  0.00686364
        1838    -5.02351    -5.12793  0.00686014
        1839    -5.01912    -5.12787  0.00685666
        1840    -5.01512     -5.1278  0.00685321
        1841    -5.01044    -5.12774  0.00684978
        1842    -5.00599    -5.12767  0.00684638
        1843    -5.00162    -5.12761  0.00684301
        1844    -4.99717    -5.12754  0.00683967
        1845    -4.99235    -5.12746  0.00683635
        1846    -4.98792    -5.12739  0.00683307
        1847    -4.98296    -5.12731  0.00682981
        1848    -4.97794    -5.12723   0.0068266
        1849    -4.97285    -5.12714  0.00682342
        1850    -4.96755    -5.12706  0.00682027
        1851    -4.96234    -5.12697  0.00681717
        1852    -4.95707    -5.12688   0.0068141
        1853    -4.95191    -5.12678  0.00681108
        1854    -4.94654    -5.12669   0.0068081
        1855    -4.94112    -5.12659  0.00680517
        1856    -4.93581    -5.12648  0.00680228
