#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         524       -0.76   -0.580153  0.00507217
         525       -0.84   -0.580648   0.0050866
         526       -0.76   -0.580989  0.00508834
         527        -0.6   -0.581025  0.00507882
         528        -0.6   -0.581061  0.00506932
         529       -0.44   -0.580794  0.00506675
         530       -0.52   -0.580679  0.00505849
         531       -0.52   -0.580565  0.00505025
         532       -0.52   -0.580451  0.00504204
         533       -0.36   -0.580038  0.00504952
         534       -0.52   -0.579925  0.00504131
         535        -0.6   -0.579963  0.00503203
         536        -0.6       -0.58  0.00502278
         537       -0.44   -0.579739  0.00502019
         538       -0.44    -0.57948  0.00501757
         539        -0.6   -0.579518  0.00500841
         540       -0.44   -0.579259  0.00500579
         541       -0.44   -0.579002  0.00500315
         542       -0.52   -0.578893  0.00499511
         543       -0.68   -0.579079  0.00498938
         544       -0.52   -0.578971  0.00498139
         545        -0.6   -0.579009   0.0049724
         546        -0.6   -0.579048  0.00496344
         547       -0.28   -0.578501  0.00498438
         548       -0.44   -0.578248  0.00498169
         549       -0.52   -0.578142  0.00497375
         550       -0.44   -0.577891  0.00497104
         551       -0.84   -0.578367  0.00498473
         552       -0.76   -0.578696  0.00498655
         553       -0.52    -0.57859  0.00497866
         554       -0.52   -0.578484  0.00497079
         555        -0.6   -0.578523  0.00496199
         556       -0.52   -0.578417  0.00495418
         557       -0.44   -0.578169  0.00495152
         558        -0.6   -0.578208   0.0049428
         559       -0.68    -0.57839  0.00493731
         560       -0.52   -0.578286  0.00492959
         561       -0.44   -0.578039  0.00492696
         562       -0.52   -0.577936  0.00491928
         563        -0.6   -0.577975   0.0049107
         564       -0.52   -0.577872  0.00490307
         565       -0.52    -0.57777  0.00489546
         566       -0.52   -0.577668  0.00488787
         567       -0.52   -0.577566  0.00488031
         568        -0.6   -0.577606  0.00487188
         569       -0.52   -0.577504  0.00486437
         570       -0.68   -0.577684  0.00485916
         571        -0.6   -0.577723   0.0048508
         572        -0.6   -0.577762  0.00484248
         573       -0.68   -0.577941  0.00483731
         574       -0.84   -0.578397  0.00485038
         575       -0.76   -0.578713  0.00485222
         576       -0.52   -0.578611  0.00484487
         577       -0.44   -0.578371  0.00484242
         578       -0.36   -0.577993  0.00484876
         579        -0.6   -0.578031  0.00484053
         580       -0.52   -0.577931  0.00483322
         581       -0.52   -0.577831  0.00482593
         582       -0.52   -0.577732  0.00481866
         583       -0.36   -0.577358  0.00482485
         584       -0.52    -0.57726  0.00481759
         585       -0.44   -0.577026  0.00481506
         586       -0.52   -0.576928  0.00480783
         587       -0.52   -0.576831  0.00480062
         588        -0.6   -0.576871  0.00479261
         589        -0.6    -0.57691  0.00478464
         590        -0.6   -0.576949  0.00477669
         591        -0.6   -0.576988  0.00476876
         592        -0.6   -0.577027  0.00476087
         593       -0.52   -0.576931  0.00475381
         594       -0.76   -0.577239  0.00475579
         595        -0.6   -0.577277  0.00474795
         596       -0.76   -0.577584  0.00474987
         597        -0.6   -0.577621  0.00474206
         598        -0.6   -0.577659  0.00473428
         599       -0.68    -0.57783  0.00472946
         600       -0.76   -0.578133  0.00473131
         601       -0.68   -0.578303  0.00472647
         602       -0.68   -0.578472  0.00472164
         603       -0.76   -0.578773   0.0047234
         604       -0.68    -0.57894  0.00471855
