#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         581          -1   -0.986368  0.00141852
         582          -1   -0.986392  0.00141627
         583          -1   -0.986415  0.00141404
         584          -1   -0.986438  0.00141181
         585          -1   -0.986462  0.00140958
         586          -1   -0.986485  0.00140737
         587          -1   -0.986508  0.00140516
         588          -1   -0.986531  0.00140296
         589          -1   -0.986553  0.00140076
         590          -1   -0.986576  0.00139857
         591          -1   -0.986599  0.00139639
         592          -1   -0.986622  0.00139421
         593          -1   -0.986644  0.00139205
         594          -1   -0.986667  0.00138988
         595          -1   -0.986689  0.00138773
         596          -1   -0.986711  0.00138558
         597          -1   -0.986734  0.00138344
         598          -1   -0.986756   0.0013813
         599          -1   -0.986778  0.00137917
         600          -1     -0.9868  0.00137705
         601          -1   -0.986822  0.00137493
         602          -1   -0.986844  0.00137282
         603          -1   -0.986866  0.00137072
         604          -1   -0.986887  0.00136862
         605          -1   -0.986909  0.00136653
         606          -1   -0.986931  0.00136445
         607          -1   -0.986952  0.00136237
         608          -1   -0.986974   0.0013603
         609          -1   -0.986995  0.00135823
         610          -1   -0.987016  0.00135617
         611          -1   -0.987038  0.00135412
         612          -1   -0.987059  0.00135207
         613          -1    -0.98708  0.00135003
         614          -1   -0.987101    0.001348
         615          -1   -0.987122  0.00134597
         616          -1   -0.987143  0.00134395
         617          -1   -0.987164  0.00134193
         618          -1   -0.987184  0.00133992
         619          -1   -0.987205  0.00133792
         620          -1   -0.987226  0.00133592
         621          -1   -0.987246  0.00133392
         622          -1   -0.987267  0.00133194
         623          -1   -0.987287  0.00132996
         624          -1   -0.987308  0.00132798
         625          -1   -0.987328  0.00132601
         626          -1   -0.987348  0.00132405
         627          -1   -0.987368  0.00132209
         628          -1   -0.987389  0.00132014
         629          -1   -0.987409  0.00131819
         630          -1   -0.987429  0.00131625
         631          -1   -0.987448  0.00131431
         632          -1   -0.987468  0.00131238
         633          -1   -0.987488  0.00131046
         634          -1   -0.987508  0.00130854
         635          -1   -0.987528  0.00130663
         636          -1   -0.987547  0.00130472
         637          -1   -0.987567  0.00130282
         638          -1   -0.987586  0.00130092
         639          -1   -0.987606  0.00129903
         640          -1   -0.987625  0.00129715
         641          -1   -0.987644  0.00129527
         642          -1   -0.987664  0.00129339
         643          -1   -0.987683  0.00129152
         644          -1   -0.987702  0.00128966
         645          -1   -0.987721   0.0012878
         646          -1    -0.98774  0.00128595
         647          -1   -0.987759   0.0012841
         648          -1   -0.987778  0.00128226
         649          -1   -0.987797  0.00128042
         650          -1   -0.987815  0.00127859
         651          -1   -0.987834  0.00127676
         652          -1   -0.987853  0.00127494
         653          -1   -0.987871  0.00127312
         654          -1    -0.98789  0.00127131
         655          -1   -0.987908   0.0012695
         656          -1   -0.987927   0.0012677
         657          -1   -0.987945  0.00126591
         658       -0.92   -0.987842  0.00126819
         659       -0.92   -0.987739  0.00127043
         660          -1   -0.987758  0.00126865
         661          -1   -0.987776  0.00126686
         662          -1   -0.987795  0.00126508
         663          -1   -0.987813  0.00126331
         664          -1   -0.987831  0.00126154
         665          -1    -0.98785  0.00125977
         666          -1   -0.987868  0.00125801
         667          -1   -0.987886  0.00125626
         668          -1   -0.987904  0.00125451
         669          -1   -0.987922  0.00125277
         670          -1    -0.98794  0.00125103
         671          -1   -0.987958  0.00124929
         672          -1   -0.987976  0.00124756
         673          -1   -0.987994  0.00124583
         674          -1   -0.988012  0.00124411
         675          -1    -0.98803   0.0012424
         676          -1   -0.988047  0.00124068
         677          -1   -0.988065  0.00123898
         678          -1   -0.988083  0.00123728
         679          -1     -0.9881  0.00123558
         680          -1   -0.988118  0.00123388
         681          -1   -0.988135   0.0012322
         682       -0.92   -0.988035  0.00123443
         683          -1   -0.988053  0.00123275
         684          -1    -0.98807  0.00123107
         685          -1   -0.988088   0.0012294
         686          -1   -0.988105  0.00122773
         687          -1   -0.988122  0.00122606
         688          -1    -0.98814   0.0012244
         689          -1   -0.988157  0.00122275
         690          -1   -0.988174  0.00122109
         691          -1   -0.988191  0.00121945
         692          -1   -0.988208   0.0012178
         693          -1   -0.988225  0.00121617
         694          -1   -0.988242  0.00121453
         695          -1   -0.988259   0.0012129
         696          -1   -0.988276  0.00121128
         697          -1   -0.988293  0.00120966
         698          -1   -0.988309  0.00120804
         699          -1   -0.988326  0.00120643
         700          -1   -0.988343  0.00120482
         701          -1   -0.988359  0.00120321
         702          -1   -0.988376  0.00120161
         703          -1   -0.988393  0.00120002
         704          -1   -0.988409  0.00119843
         705          -1   -0.988426  0.00119684
         706          -1   -0.988442  0.00119526
         707          -1   -0.988458  0.00119368
         708          -1   -0.988475   0.0011921
         709       -0.92   -0.988378  0.00119433
         710       -0.92   -0.988282  0.00119652
         711          -1   -0.988298  0.00119495
         712          -1   -0.988315  0.00119339
         713          -1   -0.988331  0.00119183
         714          -1   -0.988347  0.00119027
         715          -1   -0.988364  0.00118872
         716          -1    -0.98838  0.00118717
         717          -1   -0.988396  0.00118562
         718          -1   -0.988412  0.00118408
         719          -1   -0.988428  0.00118254
         720          -1   -0.988444  0.00118101
         721          -1    -0.98846  0.00117948
         722          -1   -0.988476  0.00117796
         723          -1   -0.988492  0.00117644
         724          -1   -0.988508  0.00117492
         725          -1   -0.988524   0.0011734
         726          -1    -0.98854  0.00117189
         727          -1   -0.988556  0.00117039
         728          -1   -0.988571  0.00116889
         729          -1   -0.988587  0.00116739
         730          -1   -0.988603  0.00116589
         731          -1   -0.988618   0.0011644
         732          -1   -0.988634  0.00116292
         733          -1   -0.988649  0.00116143
         734          -1   -0.988665  0.00115995
         735          -1    -0.98868  0.00115848
         736          -1   -0.988696  0.00115701
         737          -1   -0.988711  0.00115554
         738          -1   -0.988726  0.00115407
         739          -1   -0.988742  0.00115261
         740          -1   -0.988757  0.00115115
         741          -1   -0.988772   0.0011497
         742          -1   -0.988787  0.00114825
         743          -1   -0.988802  0.00114681
         744          -1   -0.988817  0.00114536
         745          -1   -0.988832  0.00114392
         746          -1   -0.988847  0.00114249
         747          -1   -0.988862  0.00114106
         748          -1   -0.988877  0.00113963
         749          -1   -0.988892   0.0011382
         750          -1   -0.988907  0.00113678
         751          -1   -0.988921  0.00113536
         752          -1   -0.988936  0.00113395
         753          -1   -0.988951  0.00113254
         754          -1   -0.988966  0.00113113
         755          -1    -0.98898  0.00112973
         756          -1   -0.988995  0.00112833
         757          -1   -0.989009  0.00112693
         758          -1   -0.989024  0.00112554
